,id,keywords
4930,5854,"[{'id': 663, 'name': 'fortune teller'}, {'id': 703, 'name': 'detective'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3864, 'name': 'fake identity'}, {'id': 4373, 'name': 'fraud'}, {'id': 5332, 'name': 'greed'}, {'id': 5340, 'name': 'investigation'}, {'id': 9826, 'name': 'murder'}, {'id': 161506, 'name': 'heir'}, {'id': 180824, 'name': 'spiritualist'}, {'id': 196917, 'name': 'armed robbery'}]"
4931,1140066,[]
4932,760104,"[{'id': 798, 'name': 'sheriff'}, {'id': 1228, 'name': '1970s'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1420, 'name': 'gas station'}, {'id': 1543, 'name': 'war veteran'}, {'id': 1556, 'name': 'texas'}, {'id': 3184, 'name': 'alligator'}, {'id': 4580, 'name': 'van'}, {'id': 7344, 'name': 'porn star'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12339, 'name': 'slasher'}, {'id': 158436, 'name': 'porn actress'}, {'id': 160963, 'name': 'elderly couple'}, {'id': 178848, 'name': 'isolated farmhouse'}, {'id': 181324, 'name': 'existentialism'}]"
4933,245698,"[{'id': 316, 'name': 'chess'}, {'id': 1228, 'name': '1970s'}, {'id': 2106, 'name': 'cold war'}, {'id': 4926, 'name': 'chess champion'}, {'id': 5565, 'name': 'biography'}, {'id': 6067, 'name': 'victory'}, {'id': 12969, 'name': 'chess tournament'}, {'id': 249794, 'name': 'reykjavík, iceland'}]"
4934,760741,"[{'id': 11338, 'name': 'wild animal'}]"
4935,509598,"[{'id': 9672, 'name': 'based on true story'}, {'id': 14900, 'name': 'genocide'}, {'id': 214548, 'name': '1930s'}, {'id': 230744, 'name': 'holodomor'}, {'id': 272265, 'name': 'ukraine'}]"
4936,419709,"[{'id': 697, 'name': 'loss of loved one'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 15087, 'name': 'iraq war'}, {'id': 238965, 'name': 'military memories'}]"
4937,377799,"[{'id': 4120, 'name': 'fair'}, {'id': 5888, 'name': 'agriculture'}]"
4938,8835,"[{'id': 2123, 'name': 'father murder'}, {'id': 6946, 'name': 'blonde'}, {'id': 8664, 'name': 'superficiality'}, {'id': 9749, 'name': 'beauty salon'}, {'id': 9798, 'name': 'law school'}, {'id': 9826, 'name': 'murder'}, {'id': 158401, 'name': 'chihuahua'}, {'id': 171176, 'name': 'girl power'}, {'id': 186526, 'name': 'toy dog'}, {'id': 231198, 'name': 'blonde stereotype'}, {'id': 241991, 'name': 'proving oneself'}, {'id': 272794, 'name': 'murder confession'}]"
4939,325189,"[{'id': 6270, 'name': 'high school'}, {'id': 11870, 'name': 'teen movie'}, {'id': 188583, 'name': 'beach movie'}, {'id': 296608, 'name': 'teenager'}]"
4940,186161,"[{'id': 192519, 'name': 'emigrant'}]"
4941,105864,"[{'id': 1720, 'name': 'tyrannosaurus rex'}, {'id': 6054, 'name': 'friendship'}, {'id': 6513, 'name': 'cartoon'}, {'id': 9713, 'name': 'friends'}, {'id': 12026, 'name': 'alternate history'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 13073, 'name': 'fear'}, {'id': 14527, 'name': 'storm'}, {'id': 18330, 'name': 'nature'}, {'id': 189092, 'name': 'journey'}]"
4942,21474,"[{'id': 2920, 'name': 'cheerleader'}, {'id': 6075, 'name': 'sports'}, {'id': 6270, 'name': 'high school'}, {'id': 8613, 'name': 'malibu'}, {'id': 11672, 'name': 'cheerleading'}, {'id': 40905, 'name': 'cheering crowd'}]"
4943,10897,"[{'id': 4358, 'name': 'shenanigan'}, {'id': 6054, 'name': 'friendship'}, {'id': 155939, 'name': 'group of friends'}, {'id': 187056, 'name': 'woman director'}]"
4944,421447,"[{'id': 485, 'name': 'nepal'}, {'id': 9672, 'name': 'based on true story'}, {'id': 159212, 'name': 'mountain climbing'}, {'id': 192779, 'name': 'mount everest'}, {'id': 241991, 'name': 'proving oneself'}]"
4945,57737,"[{'id': 2710, 'name': 'fairy'}, {'id': 10542, 'name': 'based on toy'}, {'id': 11322, 'name': 'female protagonist'}]"
4946,14522,"[{'id': 2673, 'name': 'horse'}, {'id': 2755, 'name': 'country life'}, {'id': 187056, 'name': 'woman director'}]"
4947,13614,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2446, 'name': 'kraków, poland'}, {'id': 9672, 'name': 'based on true story'}, {'id': 33846, 'name': 'war propaganda'}, {'id': 159289, 'name': 'historical event'}, {'id': 191543, 'name': 'stalinism'}, {'id': 207149, 'name': 'state security'}, {'id': 207883, 'name': '1940s'}, {'id': 215036, 'name': 'state crimes'}, {'id': 247508, 'name': 'soviet union history'}, {'id': 250919, 'name': 'polish history'}, {'id': 252592, 'name': 'russian war crimes'}]"
4948,11974,"[{'id': 2340, 'name': 'paranoia'}, {'id': 3700, 'name': 'garbage'}, {'id': 6259, 'name': 'psychopath'}, {'id': 6876, 'name': 'vacation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10532, 'name': 'suburbia'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12339, 'name': 'slasher'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13112, 'name': 'murderer'}, {'id': 15346, 'name': 'old dark house'}, {'id': 18058, 'name': 'pig mask'}, {'id': 18127, 'name': 'new neighbor'}, {'id': 157758, 'name': 'axe murder'}, {'id': 160840, 'name': 'dream sequence'}, {'id': 176182, 'name': 'psycho'}, {'id': 180523, 'name': 'neighborhood'}, {'id': 183953, 'name': 'madman'}, {'id': 193227, 'name': 'lunatic'}]"
4949,9031,"[{'id': 409, 'name': 'africa'}, {'id': 2282, 'name': 'love of animals'}, {'id': 4438, 'name': 'cousin'}, {'id': 8256, 'name': 'simbabwe'}, {'id': 8723, 'name': 'poacher'}, {'id': 11933, 'name': 'conflict'}, {'id': 18165, 'name': 'animal'}]"
4950,763329,"[{'id': 1556, 'name': 'texas'}, {'id': 7344, 'name': 'porn star'}, {'id': 155817, 'name': 'estranged wife'}, {'id': 157291, 'name': 'narcissism'}, {'id': 162219, 'name': 'selfishness'}, {'id': 257783, 'name': '2010s'}, {'id': 286237, 'name': 'texas city'}, {'id': 303861, 'name': '2016'}]"
4951,614560,"[{'id': 886, 'name': 'movie business'}, {'id': 888, 'name': 'screenwriter'}, {'id': 5565, 'name': 'biography'}, {'id': 12396, 'name': 'hollywood'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 214548, 'name': '1930s'}, {'id': 227561, 'name': 'old hollywood'}]"
4952,12626,"[{'id': 128, 'name': 'love triangle'}, {'id': 521, 'name': 'washington dc, usa'}, {'id': 736, 'name': 'journalist'}, {'id': 917, 'name': 'journalism'}, {'id': 1022, 'name': 'workaholic'}, {'id': 10582, 'name': 'television producer'}, {'id': 175357, 'name': 'neurotic'}, {'id': 206075, 'name': 'tv news anchor'}]"
4953,634,"[{'id': 212, 'name': 'london, england'}, {'id': 392, 'name': 'england'}, {'id': 567, 'name': 'alcohol'}, {'id': 725, 'name': 'lovesickness'}, {'id': 903, 'name': 'telecaster'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1421, 'name': 'birthday'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 2913, 'name': 'diary'}, {'id': 3170, 'name': 'cigarette'}, {'id': 5600, 'name': 'daughter'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12193, 'name': 'reporter'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}]"
4954,928344,"[{'id': 2777, 'name': 'accordion'}, {'id': 4048, 'name': 'musician'}, {'id': 9755, 'name': 'parody'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 185343, 'name': 'based on myths, legends or folklore'}, {'id': 196751, 'name': 'fictional biography'}]"
4955,817648,"[{'id': 1395, 'name': 'arena'}, {'id': 2411, 'name': 'new orleans, louisiana'}, {'id': 6075, 'name': 'sports'}, {'id': 155808, 'name': 'hometown'}, {'id': 201189, 'name': 'nfl (national football league)'}, {'id': 278990, 'name': 'new orleans saints'}, {'id': 293552, 'name': 'team'}]"
4956,8871,"[{'id': 65, 'name': 'holiday'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1605, 'name': 'new love'}, {'id': 1991, 'name': 'santa claus'}, {'id': 5331, 'name': 'village'}, {'id': 9727, 'name': 'thief'}, {'id': 9887, 'name': 'surrealism'}, {'id': 34117, 'name': 'cult film'}, {'id': 170418, 'name': 'public humiliation'}, {'id': 207317, 'name': 'christmas'}, {'id': 262691, 'name': 'surreal world'}]"
4957,491283,"[{'id': 212, 'name': 'london, england'}, {'id': 726, 'name': 'drug abuse'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 5565, 'name': 'biography'}, {'id': 6562, 'name': 'celebrity'}, {'id': 6782, 'name': 'addiction'}, {'id': 10229, 'name': 'singer'}, {'id': 208992, 'name': '1960s'}, {'id': 258533, 'name': 'gay theme'}]"
4958,276843,"[{'id': 6876, 'name': 'vacation'}, {'id': 18035, 'name': 'family'}]"
4959,12706,"[{'id': 212, 'name': 'london, england'}, {'id': 395, 'name': 'gambling'}, {'id': 585, 'name': 'casino'}, {'id': 5914, 'name': ""writer's block""}, {'id': 6433, 'name': 'roulette'}, {'id': 34038, 'name': 'intrigue'}, {'id': 155251, 'name': 'novelist'}, {'id': 193266, 'name': 'croupier'}, {'id': 207268, 'name': 'neo-noir'}]"
4960,11448,"[{'id': 549, 'name': 'prostitute'}, {'id': 2393, 'name': 'adoption'}, {'id': 4130, 'name': 'adoptive father'}, {'id': 5885, 'name': 'childlessness'}, {'id': 6230, 'name': 'looking for  birth parents'}, {'id': 8018, 'name': 'adoptive mother'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 208349, 'name': 'child'}]"
4961,10837,"[{'id': 1160, 'name': 'egypt'}, {'id': 1949, 'name': 'pyramid'}, {'id': 4894, 'name': 'wonderlamp'}, {'id': 6956, 'name': 'treasure hunt'}]"
4962,9318,"[{'id': 588, 'name': 'rome, italy'}, {'id': 1405, 'name': 'roman empire'}, {'id': 2343, 'name': 'magic'}, {'id': 4418, 'name': 'pirate gang'}, {'id': 5331, 'name': 'village'}, {'id': 6513, 'name': 'cartoon'}, {'id': 9717, 'name': 'based on comic'}, {'id': 12995, 'name': 'historical fiction'}, {'id': 192913, 'name': 'warrior'}, {'id': 215575, 'name': 'invincibles'}, {'id': 222185, 'name': '1st century'}, {'id': 237787, 'name': 'britannia'}]"
4963,873126,[]
4964,763152,"[{'id': 463, 'name': 'swinger club'}, {'id': 1759, 'name': 'night life'}, {'id': 9706, 'name': 'anthology'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 170827, 'name': 'sex comedy'}]"
4965,500682,"[{'id': 1812, 'name': 'fbi'}, {'id': 2492, 'name': 'bank robber'}, {'id': 5901, 'name': 'texas ranger'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10230, 'name': 'tracker'}, {'id': 41616, 'name': 'cops and robbers\xa0'}, {'id': 157256, 'name': 'forensic science'}, {'id': 170212, 'name': 'criminal gang'}, {'id': 214548, 'name': '1930s'}, {'id': 215332, 'name': 'bonnie and clyde'}, {'id': 226499, 'name': 'manhunt'}, {'id': 230656, 'name': 'legendary hero'}, {'id': 253222, 'name': 'retired lawman'}]"
4966,467632,"[{'id': 1812, 'name': 'fbi'}, {'id': 1896, 'name': 'portland, oregon'}, {'id': 1897, 'name': 'oregon, usa'}, {'id': 3623, 'name': 'cabin'}, {'id': 6149, 'name': 'police'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 15381, 'name': 'captive'}, {'id': 33493, 'name': 'valet'}, {'id': 155892, 'name': 'trust fund'}, {'id': 220831, 'name': 'facebook'}, {'id': 241860, 'name': 'burglars'}]"
4967,455974,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1525, 'name': 'puberty'}, {'id': 4375, 'name': 'transformation'}, {'id': 5938, 'name': 'mermaid'}, {'id': 10683, 'name': 'coming of age'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 187056, 'name': 'woman director'}, {'id': 296608, 'name': 'teenager'}]"
4968,31135,"[{'id': 3205, 'name': 'fairy tale'}, {'id': 15252, 'name': 'magical object'}, {'id': 166472, 'name': 'beanstalk'}, {'id': 166473, 'name': 'golden harp'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 189099, 'name': 'giant'}, {'id': 263548, 'name': 'short film'}]"
4969,14022,"[{'id': 305, 'name': 'moon'}, {'id': 490, 'name': 'philosophy'}, {'id': 1437, 'name': 'burglar'}, {'id': 1556, 'name': 'texas'}, {'id': 1566, 'name': 'dream'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 1891, 'name': 'tent'}, {'id': 5879, 'name': 'anarchist'}, {'id': 6293, 'name': 'telescope'}, {'id': 6440, 'name': 'hit-and-run'}, {'id': 9738, 'name': 'ufo'}, {'id': 13028, 'name': 'writer'}, {'id': 14766, 'name': 'cafe'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 161187, 'name': 'pap smear'}, {'id': 161188, 'name': 'austin, texas'}, {'id': 169152, 'name': 'twenty something'}, {'id': 184017, 'name': 'moon walk'}, {'id': 210608, 'name': '1990s'}, {'id': 236316, 'name': 'anarchic comedy'}, {'id': 280862, 'name': 'slacker culture'}]"
4970,11259,"[{'id': 2123, 'name': 'father murder'}, {'id': 2355, 'name': 'american dream'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 4663, 'name': 'lovers'}, {'id': 5091, 'name': 'kiss'}]"
4971,10226,"[{'id': 1583, 'name': 'mass murder'}, {'id': 6255, 'name': 'insanity'}, {'id': 10292, 'name': 'gore'}, {'id': 10349, 'name': 'survival'}, {'id': 14805, 'name': 'maniac'}, {'id': 14903, 'name': 'home invasion'}, {'id': 15460, 'name': 'bound and gagged'}, {'id': 157064, 'name': 'circular saw'}, {'id': 178848, 'name': 'isolated farmhouse'}, {'id': 198856, 'name': 'french countryside'}, {'id': 224663, 'name': 'new french extremism'}]"
4972,1696,"[{'id': 625, 'name': 'sadistic'}, {'id': 657, 'name': 'fire'}, {'id': 798, 'name': 'sheriff'}, {'id': 801, 'name': 'bounty hunter'}, {'id': 1411, 'name': 'brothel'}, {'id': 2669, 'name': 'motel'}, {'id': 2804, 'name': 'exploitation'}, {'id': 4426, 'name': 'sadism'}, {'id': 6259, 'name': 'psychopath'}, {'id': 7312, 'name': 'road trip'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10022, 'name': 'rampage'}, {'id': 10371, 'name': 'antisocial personality disorder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 13006, 'name': 'torture'}, {'id': 13092, 'name': 'corpse'}, {'id': 14707, 'name': 'brutality'}, {'id': 14805, 'name': 'maniac'}, {'id': 163764, 'name': 'death of brother'}, {'id': 164218, 'name': 'psychotronic'}, {'id': 262826, 'name': 'ax'}]"
4973,1439,"[{'id': 393, 'name': 'civil war'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1319, 'name': 'east india company'}, {'id': 2052, 'name': 'traitor'}, {'id': 2122, 'name': 'death penalty'}, {'id': 3434, 'name': 'thailand'}, {'id': 3998, 'name': 'palace'}, {'id': 5499, 'name': 'burma'}, {'id': 5600, 'name': 'daughter'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9920, 'name': 'royalty'}, {'id': 10508, 'name': 'teacher'}, {'id': 14643, 'name': 'battle'}, {'id': 197602, 'name': 'denunciation'}, {'id': 207928, 'name': '19th century'}, {'id': 209076, 'name': 'siam'}, {'id': 252596, 'name': 'victorian era'}]"
4974,621870,[]
4975,11904,"[{'id': 212, 'name': 'london, england'}, {'id': 2921, 'name': 'school friend'}, {'id': 3684, 'name': 'religion and supernatural'}, {'id': 9826, 'name': 'murder'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 273879, 'name': 'sherlock holmes'}]"
4976,1875,"[{'id': 388, 'name': 'scotland'}, {'id': 1683, 'name': 'gadget'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2546, 'name': 'mask'}, {'id': 3098, 'name': 'castle'}, {'id': 4668, 'name': 'police operation'}, {'id': 6149, 'name': 'police'}, {'id': 7150, 'name': 'hangman'}, {'id': 9663, 'name': 'sequel'}, {'id': 10388, 'name': 'lord'}, {'id': 15009, 'name': 'criminal'}, {'id': 33626, 'name': 'millionaire'}, {'id': 249600, 'name': 'actor playing multiple roles'}]"
4977,649609,"[{'id': 3133, 'name': 'vampire'}, {'id': 6149, 'name': 'police'}, {'id': 10292, 'name': 'gore'}, {'id': 208736, 'name': 'bugs'}, {'id': 211706, 'name': 'mob family'}, {'id': 223165, 'name': 'crooked cops'}, {'id': 224636, 'name': 'horror comedy'}, {'id': 232533, 'name': 'immortal'}, {'id': 261274, 'name': 'dracula'}, {'id': 280688, 'name': 'abusive relationship'}, {'id': 283201, 'name': 'bloody death'}, {'id': 312898, 'name': 'violence'}]"
4978,603519,"[{'id': 898, 'name': 'hip-hop'}, {'id': 1310, 'name': 'mentor'}]"
4979,427348,[]
4980,376570,"[{'id': 1533, 'name': 'isolation'}, {'id': 1635, 'name': 'deaf-mute'}, {'id': 1643, 'name': 'deaf'}, {'id': 4728, 'name': 'knife'}, {'id': 6104, 'name': 'computer'}, {'id': 6511, 'name': 'alone'}, {'id': 9826, 'name': 'murder'}, {'id': 10392, 'name': 'mute'}, {'id': 10714, 'name': 'serial killer'}, {'id': 14831, 'name': 'stabbing'}, {'id': 15076, 'name': 'cat and mouse'}, {'id': 18029, 'name': 'trapped'}, {'id': 18101, 'name': 'bow and arrow'}, {'id': 206328, 'name': 'iphone'}, {'id': 234041, 'name': 'one location'}]"
4981,244506,"[{'id': 4404, 'name': 'guantanamo bay'}, {'id': 11024, 'name': 'female soldier'}, {'id': 11109, 'name': 'military officer'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 34061, 'name': 'american abroad'}, {'id': 161249, 'name': 'military police'}, {'id': 162365, 'name': 'military'}, {'id': 167982, 'name': 'unlikely friendship'}, {'id': 212882, 'name': 'detainee'}, {'id': 272712, 'name': 'female'}]"
4982,37233,"[{'id': 1812, 'name': 'fbi'}, {'id': 6335, 'name': 'tennessee'}, {'id': 10909, 'name': 'lawyer'}, {'id': 162813, 'name': 'law firm'}, {'id': 208043, 'name': 'bar exam'}, {'id': 254459, 'name': 'legal thriller'}]"
4983,4985,"[{'id': 378, 'name': 'prison'}, {'id': 579, 'name': 'american football'}, {'id': 2495, 'name': 'georgia'}, {'id': 6075, 'name': 'sports'}, {'id': 168930, 'name': 'quarterback'}, {'id': 221044, 'name': 'palm beach'}]"
4984,257,"[{'id': 212, 'name': 'london, england'}, {'id': 516, 'name': 'child abuse'}, {'id': 542, 'name': 'street gang'}, {'id': 708, 'name': 'runaway'}, {'id': 714, 'name': 'child labour'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 6272, 'name': ""children's home""}, {'id': 6783, 'name': 'orphanage'}, {'id': 9727, 'name': 'thief'}, {'id': 208349, 'name': 'child'}]"
4985,332794,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 5565, 'name': 'biography'}, {'id': 222551, 'name': 'environmental activist'}, {'id': 231641, 'name': 'unfaithful husband'}, {'id': 232067, 'name': 'singing around campfire'}, {'id': 232068, 'name': 'frenchman abroad'}, {'id': 232069, 'name': 'singing on a boat'}]"
4986,205775,"[{'id': 236, 'name': 'suicide'}, {'id': 270, 'name': 'ocean'}, {'id': 658, 'name': 'sea'}, {'id': 1899, 'name': 'hunger'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 3799, 'name': 'ship'}, {'id': 4676, 'name': 'whale'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9743, 'name': 'stranded'}, {'id': 10349, 'name': 'survival'}, {'id': 14895, 'name': 'cannibal'}, {'id': 33829, 'name': 'whaling'}, {'id': 34079, 'name': 'death'}, {'id': 41393, 'name': 'new england'}, {'id': 179578, 'name': 'lost at sea'}, {'id': 187318, 'name': 'whaling ship'}, {'id': 188266, 'name': 'starvation'}, {'id': 207928, 'name': '19th century'}, {'id': 223211, 'name': 'whale oil'}, {'id': 223212, 'name': 'nantucket'}]"
4987,57112,"[{'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 251639, 'name': 'friends love same woman'}]"
4988,30163,[]
4989,16411,"[{'id': 830, 'name': 'car race'}, {'id': 2964, 'name': 'future'}, {'id': 8640, 'name': 'young prostitute'}, {'id': 13141, 'name': 'based on manga'}, {'id': 13159, 'name': 'chinese'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 208544, 'name': 'tofu'}, {'id': 285442, 'name': 'live action anime'}]"
4990,459992,"[{'id': 331, 'name': 'tattoo'}, {'id': 736, 'name': 'journalist'}, {'id': 840, 'name': 'usa president'}, {'id': 2604, 'name': 'babysitter'}, {'id': 6078, 'name': 'politics'}, {'id': 14964, 'name': 'drugs'}, {'id': 165047, 'name': 'presidential candidate'}, {'id': 208323, 'name': 'speech writer'}, {'id': 208647, 'name': 'activist'}]"
4991,82703,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1160, 'name': 'egypt'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2393, 'name': 'adoption'}, {'id': 4379, 'name': 'time travel'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 6054, 'name': 'friendship'}, {'id': 9825, 'name': 'growing up'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 11478, 'name': 'talking dog'}, {'id': 15162, 'name': 'dog'}, {'id': 157303, 'name': 'first love'}, {'id': 157894, 'name': 'ancient egypt'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 190100, 'name': 'new school'}, {'id': 195506, 'name': 'gags'}, {'id': 199093, 'name': 'trouble'}, {'id': 208757, 'name': 'time paradox'}, {'id': 228041, 'name': 'prodigy'}]"
4992,16121,"[{'id': 409, 'name': 'africa'}, {'id': 629, 'name': 'sicily, italy'}, {'id': 1631, 'name': 'concentration camp'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4304, 'name': 'omaha beach'}, {'id': 9156, 'name': 'd-day'}, {'id': 11106, 'name': 'infantry'}, {'id': 11400, 'name': 'sergeant'}, {'id': 11612, 'name': 'hospital'}, {'id': 165431, 'name': 'anti war'}, {'id': 287366, 'name': 'u.s. army'}]"
4993,10364,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2041, 'name': 'island'}, {'id': 2532, 'name': 'bomber'}, {'id': 14638, 'name': 'american'}]"
4994,8536,"[{'id': 83, 'name': 'saving the world'}, {'id': 8653, 'name': 'niagara falls'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 11254, 'name': 'loss of virginity'}, {'id': 15009, 'name': 'criminal'}, {'id': 33637, 'name': 'super power'}, {'id': 175644, 'name': 'phantom zone'}, {'id': 175655, 'name': 'rocket fired grenade'}, {'id': 175656, 'name': 'crystal machine'}, {'id': 179102, 'name': 'superhuman strength'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
4995,14635,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1480, 'name': 'baseball'}, {'id': 6075, 'name': 'sports'}, {'id': 7393, 'name': ""life's dream""}, {'id': 9825, 'name': 'growing up'}]"
4996,443009,"[{'id': 1896, 'name': 'portland, oregon'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 13063, 'name': 'car accident'}, {'id': 13151, 'name': 'drawing'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 228066, 'name': 'paralyzed'}]"
4997,381262,[]
4998,338953,"[{'id': 220, 'name': 'berlin, germany'}, {'id': 378, 'name': 'prison'}, {'id': 616, 'name': 'witch'}, {'id': 2343, 'name': 'magic'}, {'id': 6085, 'name': 'election campaign'}, {'id': 10541, 'name': 'curse'}, {'id': 33499, 'name': 'bhutan'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 177912, 'name': 'wizard'}, {'id': 195269, 'name': 'magical creature'}, {'id': 214548, 'name': '1930s'}, {'id': 269233, 'name': 'good versus evil'}]"
4999,65760,"[{'id': 5565, 'name': 'biography'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 15048, 'name': 'teenage prostitute'}, {'id': 15049, 'name': 'sex trafficking'}, {'id': 15050, 'name': 'female cop'}, {'id': 15051, 'name': 'inside man'}, {'id': 15053, 'name': 'united nations'}, {'id': 187056, 'name': 'woman director'}, {'id': 189409, 'name': 'sex crime'}, {'id': 309377, 'name': 'corrupção'}, {'id': 309378, 'name': 'onu'}]"
5000,63578,"[{'id': 1946, 'name': 'restaurant'}, {'id': 5215, 'name': 'northern england'}, {'id': 7312, 'name': 'road trip'}, {'id': 15214, 'name': 'buddy'}, {'id': 15291, 'name': 'on the road'}, {'id': 18300, 'name': 'english countryside'}]"
5001,11780,"[{'id': 388, 'name': 'scotland'}, {'id': 5565, 'name': 'biography'}, {'id': 160279, 'name': '18th century'}, {'id': 208070, 'name': 'highlands'}, {'id': 220446, 'name': 'violent man'}, {'id': 234722, 'name': 'scottish highlands'}]"
5002,11129,"[{'id': 1361, 'name': 'salesclerk'}, {'id': 3015, 'name': 'fast food restaurant'}, {'id': 3925, 'name': 'boredom'}, {'id': 5625, 'name': 'relationship problems'}, {'id': 14534, 'name': 'relationship'}, {'id': 14964, 'name': 'drugs'}, {'id': 15237, 'name': 'alcohol abuse'}, {'id': 15479, 'name': 'fashion'}, {'id': 34117, 'name': 'cult film'}, {'id': 155939, 'name': 'group of friends'}, {'id': 182266, 'name': 'rave culture'}, {'id': 234825, 'name': 'cardiff'}]"
5003,511817,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 10121, 'name': 'stop motion'}, {'id': 15001, 'name': 'demon'}, {'id': 298636, 'name': 'underworld'}]"
5004,424783,"[{'id': 1576, 'name': 'technology'}, {'id': 10542, 'name': 'based on toy'}, {'id': 14544, 'name': 'robot'}, {'id': 15285, 'name': 'spin off'}, {'id': 208289, 'name': '1980s'}]"
5005,212716,"[{'id': 966, 'name': 'beach'}, {'id': 3929, 'name': 'hope'}, {'id': 4227, 'name': 'toronto, canada'}, {'id': 4438, 'name': 'cousin'}, {'id': 4729, 'name': 'dublin, ireland'}, {'id': 9935, 'name': 'travel'}, {'id': 12392, 'name': 'best friend'}, {'id': 13072, 'name': 'falling in love'}, {'id': 156478, 'name': 'boyfriend'}, {'id': 170715, 'name': 'job promotion'}, {'id': 180635, 'name': 'multiple perspectives'}, {'id': 187677, 'name': 'medical school'}, {'id': 213119, 'name': 'living with sibling'}, {'id': 214794, 'name': 'papercut animation'}, {'id': 221296, 'name': 'long term relationship'}, {'id': 240485, 'name': 'brother sister relationship'}, {'id': 241738, 'name': 'sister sister relationship'}, {'id': 282551, 'name': 'college dropout'}, {'id': 294481, 'name': 'animator'}, {'id': 307766, 'name': 'crush on friend'}, {'id': 311665, 'name': 'friend zone'}]"
5006,17467,"[{'id': 779, 'name': 'martial arts'}, {'id': 13141, 'name': 'based on manga'}, {'id': 15365, 'name': 'held captive'}, {'id': 34079, 'name': 'death'}, {'id': 156456, 'name': 'animal abuse'}, {'id': 157583, 'name': 'knocked out'}, {'id': 157584, 'name': 'megalomaniac'}]"
