,genres,id
5342,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",513045
5343,"[{'id': 27, 'name': 'Horror'}]",489430
5344,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",390056
5345,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",347026
5346,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",170687
5347,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",48138
5348,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9519
5349,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",9297
5350,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",287
5351,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",716594
5352,"[{'id': 35, 'name': 'Comedy'}]",190880
5353,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}]",34204
5354,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14197
5355,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",13763
5356,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9869
5357,"[{'id': 35, 'name': 'Comedy'}]",445793
5358,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",119675
5359,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",13851
5360,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8669
5361,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1957
5362,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",619
5363,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",64328
5364,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",57718
5365,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",15674
5366,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11601
5367,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",97
5368,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",52274
5369,"[{'id': 27, 'name': 'Horror'}]",46420
5370,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",7453
5371,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",3064
5372,"[{'id': 35, 'name': 'Comedy'}]",1624
5373,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",658751
5374,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",468362
5375,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",81440
5376,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",47955
5377,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",10133
5378,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",2897
5379,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2161
5380,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1788
5381,"[{'id': 28, 'name': 'Action'}]",597891
5382,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11340
5383,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",10999
5384,"[{'id': 18, 'name': 'Drama'}]",10183
5385,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",1635
5386,"[{'id': 10751, 'name': 'Family'}]",520765
5387,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",262789
5388,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",15300
5389,"[{'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",11967
5390,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",1487
5391,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",589524
5392,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",256274
5393,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",37645
5394,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10201
5395,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8047
5396,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6521
5397,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",803104
5398,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",594767
5399,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",504631
5400,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",86825
5401,"[{'id': 35, 'name': 'Comedy'}]",41663
5402,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12509
5403,"[{'id': 18, 'name': 'Drama'}]",595586
5404,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",330764
5405,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",87492
5406,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",42172
5407,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",11307
5408,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",762079
5409,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",417466
5410,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",31642
5411,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",454458
5412,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",363992
5413,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",315664
5414,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",35052
5415,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9517
5416,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",620881
5417,"[{'id': 35, 'name': 'Comedy'}]",474331
5418,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",455476
5419,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",337674
5420,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",1936
5421,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",586461
5422,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",547565
5423,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",532953
5424,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",321751
5425,"[{'id': 35, 'name': 'Comedy'}]",11211
5426,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10873
5427,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2976
5428,"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}]",1911
5429,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",245
5430,"[{'id': 18, 'name': 'Drama'}]",492452
5431,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",367999
5432,"[{'id': 18, 'name': 'Drama'}]",244772
5433,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",136403
5434,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",12184
5435,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",514847
5436,"[{'id': 18, 'name': 'Drama'}]",417812
5437,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",325789
5438,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",238636
5439,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",11654
5440,"[{'id': 18, 'name': 'Drama'}]",5001
5441,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",2330
5442,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",717930
5443,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",276908
5444,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",83686
5445,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",41211
5446,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11655
5447,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9079
5448,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7555
5449,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",565
5450,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",27995
5451,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",21385
5452,"[{'id': 35, 'name': 'Comedy'}]",11566
5453,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",10419
5454,"[{'id': 18, 'name': 'Drama'}]",7859
5455,"[{'id': 18, 'name': 'Drama'}]",471853
5456,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",172803
5457,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",157386
5458,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",50544
5459,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",11583
5460,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9410
5461,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",751741
5462,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",577242
5463,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",458576
5464,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",241855
5465,"[{'id': 35, 'name': 'Comedy'}]",41610
5466,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9336
5467,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",166426
5468,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",17609
5469,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",11443
5470,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11283
5471,"[{'id': 37, 'name': 'Western'}]",9588
5472,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9283
5473,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",6415
5474,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3595
5475,"[{'id': 28, 'name': 'Action'}]",706972
5476,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",454619
5477,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9357
5478,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1992
5479,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",513576
5480,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11548
5481,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",575428
5482,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",434775
5483,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25095
5484,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",7012
5485,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6522
5486,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",852046
5487,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",245916
5488,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",162215
5489,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",56551
5490,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",15592
5491,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8270
5492,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",660
5493,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",332210
5494,"[{'id': 35, 'name': 'Comedy'}]",209185
5495,"[{'id': 35, 'name': 'Comedy'}]",177699
5496,"[{'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]",19458
5497,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",11706
5498,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10719
5499,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",4437
5500,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",448119
5501,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",329996
5502,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",201085
5503,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13531
5504,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10010
5505,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7457
5506,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",791155
5507,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",244539
5508,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",66
5509,"[{'id': 37, 'name': 'Western'}]",41608
5510,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",38410
5511,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",34065
5512,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",18415
5513,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5126
5514,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",814757
5515,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",440021
5516,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",412656
5517,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",405177
5518,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",42741
5519,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",10874
5520,"[{'id': 35, 'name': 'Comedy'}]",5206
5521,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4944
5522,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2924
5523,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10751, 'name': 'Family'}]",864959
5524,"[{'id': 18, 'name': 'Drama'}]",246860
5525,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",48466
5526,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",38368
5527,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",13672
5528,"[{'id': 27, 'name': 'Horror'}]",7219
5529,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",834404
5530,"[{'id': 53, 'name': 'Thriller'}]",645710
5531,"[{'id': 35, 'name': 'Comedy'}]",532938
5532,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2251
5533,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",420426
5534,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",68727
5535,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",20156
5536,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1948
5537,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",549
5538,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",412519
5539,"[{'id': 18, 'name': 'Drama'}]",245775
5540,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",39538
5541,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",15742
5542,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10264
5543,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",484247
5544,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",360638
5545,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",81250
5546,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",26912
5547,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",22244
5548,"[{'id': 35, 'name': 'Comedy'}]",13667
5549,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",11422
5550,"[{'id': 35, 'name': 'Comedy'}]",10393
5551,"[{'id': 18, 'name': 'Drama'}]",8649
5552,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",608654
5553,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",433252
5554,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10770, 'name': 'TV Movie'}]",347123
5555,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",317198
5556,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10629
5557,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",601666
5558,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",555850
5559,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",171540
5560,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",52744
5561,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",15035
5562,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",8827
5563,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",7446
5564,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",617502
5565,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",436387
5566,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",16340
5567,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",10464
5568,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6072
5569,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",988078
5570,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",800939
5571,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",622855
5572,"[{'id': 18, 'name': 'Drama'}]",315872
5573,"[{'id': 18, 'name': 'Drama'}]",267999
5574,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",33875
5575,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",644495
5576,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",192577
5577,"[{'id': 27, 'name': 'Horror'}]",14029
5578,"[{'id': 18, 'name': 'Drama'}]",11515
